,ranks,experiment,iteration,size,average_latency_us,nodes
599,2,container-with-usernetes,2,4194304.0,267.13,2
600,2,container-with-usernetes,20,0.0,12.97,2
601,2,container-with-usernetes,20,1.0,13.01,2
602,2,container-with-usernetes,20,2.0,13.0,2
603,2,container-with-usernetes,20,4.0,13.0,2
604,2,container-with-usernetes,20,8.0,13.3,2
605,2,container-with-usernetes,20,16.0,13.31,2
606,2,container-with-usernetes,20,32.0,13.33,2
607,2,container-with-usernetes,20,64.0,13.47,2
608,2,container-with-usernetes,20,128.0,13.47,2
609,2,container-with-usernetes,20,256.0,13.49,2
610,2,container-with-usernetes,20,512.0,13.57,2
611,2,container-with-usernetes,20,1024.0,13.69,2
612,2,container-with-usernetes,20,2048.0,14.04,2
613,2,container-with-usernetes,20,4096.0,14.96,2
614,2,container-with-usernetes,20,8192.0,16.8,2
615,2,container-with-usernetes,20,16384.0,17.46,2
616,2,container-with-usernetes,20,32768.0,18.7,2
617,2,container-with-usernetes,20,65536.0,21.22,2
618,2,container-with-usernetes,20,131072.0,54.34,2
619,2,container-with-usernetes,20,262144.0,64.38,2
620,2,container-with-usernetes,20,524288.0,114.21,2
621,2,container-with-usernetes,20,1048576.0,95.86,2
622,2,container-with-usernetes,20,2097152.0,168.61,2
623,2,container-with-usernetes,20,4194304.0,265.4,2
624,2,container-with-usernetes,3,0.0,12.96,2
625,2,container-with-usernetes,3,1.0,13.0,2
626,2,container-with-usernetes,3,2.0,12.97,2
627,2,container-with-usernetes,3,4.0,12.98,2
628,2,container-with-usernetes,3,8.0,13.29,2
629,2,container-with-usernetes,3,16.0,13.3,2
630,2,container-with-usernetes,3,32.0,13.31,2
631,2,container-with-usernetes,3,64.0,13.44,2
632,2,container-with-usernetes,3,128.0,13.46,2
633,2,container-with-usernetes,3,256.0,13.47,2
634,2,container-with-usernetes,3,512.0,13.54,2
635,2,container-with-usernetes,3,1024.0,13.67,2
636,2,container-with-usernetes,3,2048.0,14.0,2
637,2,container-with-usernetes,3,4096.0,14.92,2
638,2,container-with-usernetes,3,8192.0,16.78,2
639,2,container-with-usernetes,3,16384.0,17.4,2
640,2,container-with-usernetes,3,32768.0,18.6,2
641,2,container-with-usernetes,3,65536.0,21.22,2
642,2,container-with-usernetes,3,131072.0,54.18,2
643,2,container-with-usernetes,3,262144.0,64.16,2
644,2,container-with-usernetes,3,524288.0,113.66,2
645,2,container-with-usernetes,3,1048576.0,95.94,2
646,2,container-with-usernetes,3,2097152.0,169.97,2
647,2,container-with-usernetes,3,4194304.0,266.66,2
648,2,container-with-usernetes,8,0.0,12.96,2
649,2,container-with-usernetes,8,1.0,12.97,2
650,2,container-with-usernetes,8,2.0,12.96,2
651,2,container-with-usernetes,8,4.0,12.96,2
652,2,container-with-usernetes,8,8.0,13.3,2
653,2,container-with-usernetes,8,16.0,13.29,2
654,2,container-with-usernetes,8,32.0,13.32,2
655,2,container-with-usernetes,8,64.0,13.43,2
656,2,container-with-usernetes,8,128.0,13.47,2
657,2,container-with-usernetes,8,256.0,13.47,2
658,2,container-with-usernetes,8,512.0,13.54,2
659,2,container-with-usernetes,8,1024.0,13.67,2
660,2,container-with-usernetes,8,2048.0,14.0,2
661,2,container-with-usernetes,8,4096.0,14.93,2
662,2,container-with-usernetes,8,8192.0,16.8,2
663,2,container-with-usernetes,8,16384.0,17.42,2
664,2,container-with-usernetes,8,32768.0,18.67,2
665,2,container-with-usernetes,8,65536.0,21.21,2
666,2,container-with-usernetes,8,131072.0,54.26,2
667,2,container-with-usernetes,8,262144.0,64.39,2
668,2,container-with-usernetes,8,524288.0,113.94,2
669,2,container-with-usernetes,8,1048576.0,95.96,2
670,2,container-with-usernetes,8,2097152.0,169.72,2
671,2,container-with-usernetes,8,4194304.0,258.88,2
672,2,container-with-usernetes,13,0.0,12.98,2
673,2,container-with-usernetes,13,1.0,13.03,2
674,2,container-with-usernetes,13,2.0,13.01,2
675,2,container-with-usernetes,13,4.0,13.02,2
676,2,container-with-usernetes,13,8.0,13.31,2
677,2,container-with-usernetes,13,16.0,13.33,2
678,2,container-with-usernetes,13,32.0,13.35,2
679,2,container-with-usernetes,13,64.0,13.45,2
680,2,container-with-usernetes,13,128.0,13.47,2
681,2,container-with-usernetes,13,256.0,13.52,2
682,2,container-with-usernetes,13,512.0,13.56,2
683,2,container-with-usernetes,13,1024.0,13.69,2
684,2,container-with-usernetes,13,2048.0,14.02,2
685,2,container-with-usernetes,13,4096.0,14.98,2
686,2,container-with-usernetes,13,8192.0,16.81,2
687,2,container-with-usernetes,13,16384.0,17.51,2
688,2,container-with-usernetes,13,32768.0,18.74,2
689,2,container-with-usernetes,13,65536.0,21.3,2
690,2,container-with-usernetes,13,131072.0,54.59,2
691,2,container-with-usernetes,13,262144.0,64.6,2
692,2,container-with-usernetes,13,524288.0,114.22,2
693,2,container-with-usernetes,13,1048576.0,95.99,2
694,2,container-with-usernetes,13,2097152.0,169.54,2
695,2,container-with-usernetes,13,4194304.0,267.5,2
696,2,container-with-usernetes,6,0.0,12.96,2
697,2,container-with-usernetes,6,1.0,13.01,2
698,2,container-with-usernetes,6,2.0,12.99,2
699,2,container-with-usernetes,6,4.0,12.98,2
700,2,container-with-usernetes,6,8.0,13.29,2
701,2,container-with-usernetes,6,16.0,13.31,2
702,2,container-with-usernetes,6,32.0,13.31,2
703,2,container-with-usernetes,6,64.0,13.44,2
704,2,container-with-usernetes,6,128.0,13.46,2
705,2,container-with-usernetes,6,256.0,13.49,2
706,2,container-with-usernetes,6,512.0,13.54,2
707,2,container-with-usernetes,6,1024.0,13.68,2
708,2,container-with-usernetes,6,2048.0,14.02,2
709,2,container-with-usernetes,6,4096.0,14.94,2
710,2,container-with-usernetes,6,8192.0,16.78,2
711,2,container-with-usernetes,6,16384.0,17.47,2
712,2,container-with-usernetes,6,32768.0,18.77,2
713,2,container-with-usernetes,6,65536.0,21.28,2
714,2,container-with-usernetes,6,131072.0,54.37,2
715,2,container-with-usernetes,6,262144.0,64.35,2
716,2,container-with-usernetes,6,524288.0,114.09,2
717,2,container-with-usernetes,6,1048576.0,95.8,2
718,2,container-with-usernetes,6,2097152.0,169.06,2
719,2,container-with-usernetes,6,4194304.0,263.44,2
720,2,container-with-usernetes,12,0.0,12.96,2
721,2,container-with-usernetes,12,1.0,13.01,2
722,2,container-with-usernetes,12,2.0,12.98,2
723,2,container-with-usernetes,12,4.0,12.98,2
724,2,container-with-usernetes,12,8.0,13.29,2
725,2,container-with-usernetes,12,16.0,13.3,2
726,2,container-with-usernetes,12,32.0,13.32,2
727,2,container-with-usernetes,12,64.0,13.44,2
728,2,container-with-usernetes,12,128.0,13.47,2
729,2,container-with-usernetes,12,256.0,13.49,2
730,2,container-with-usernetes,12,512.0,13.54,2
731,2,container-with-usernetes,12,1024.0,13.68,2
732,2,container-with-usernetes,12,2048.0,14.02,2
733,2,container-with-usernetes,12,4096.0,14.93,2
734,2,container-with-usernetes,12,8192.0,16.78,2
735,2,container-with-usernetes,12,16384.0,17.43,2
736,2,container-with-usernetes,12,32768.0,18.69,2
737,2,container-with-usernetes,12,65536.0,21.08,2
738,2,container-with-usernetes,12,131072.0,54.29,2
739,2,container-with-usernetes,12,262144.0,64.37,2
740,2,container-with-usernetes,12,524288.0,114.0,2
741,2,container-with-usernetes,12,1048576.0,96.14,2
742,2,container-with-usernetes,12,2097152.0,170.14,2
743,2,container-with-usernetes,12,4194304.0,264.37,2
744,2,container-with-usernetes,17,0.0,12.97,2
745,2,container-with-usernetes,17,1.0,13.01,2
746,2,container-with-usernetes,17,2.0,13.0,2
747,2,container-with-usernetes,17,4.0,13.01,2
748,2,container-with-usernetes,17,8.0,13.3,2
749,2,container-with-usernetes,17,16.0,13.3,2
750,2,container-with-usernetes,17,32.0,13.33,2
751,2,container-with-usernetes,17,64.0,13.45,2
752,2,container-with-usernetes,17,128.0,13.48,2
753,2,container-with-usernetes,17,256.0,13.51,2
754,2,container-with-usernetes,17,512.0,13.58,2
755,2,container-with-usernetes,17,1024.0,13.68,2
756,2,container-with-usernetes,17,2048.0,14.04,2
757,2,container-with-usernetes,17,4096.0,14.96,2
758,2,container-with-usernetes,17,8192.0,16.81,2
759,2,container-with-usernetes,17,16384.0,17.43,2
760,2,container-with-usernetes,17,32768.0,18.69,2
761,2,container-with-usernetes,17,65536.0,21.15,2
762,2,container-with-usernetes,17,131072.0,54.19,2
763,2,container-with-usernetes,17,262144.0,64.25,2
764,2,container-with-usernetes,17,524288.0,113.63,2
765,2,container-with-usernetes,17,1048576.0,96.09,2
766,2,container-with-usernetes,17,2097152.0,170.58,2
767,2,container-with-usernetes,17,4194304.0,267.26,2
768,2,container-with-usernetes,7,0.0,12.96,2
769,2,container-with-usernetes,7,1.0,12.99,2
770,2,container-with-usernetes,7,2.0,12.97,2
771,2,container-with-usernetes,7,4.0,12.97,2
772,2,container-with-usernetes,7,8.0,13.29,2
773,2,container-with-usernetes,7,16.0,13.31,2
774,2,container-with-usernetes,7,32.0,13.33,2
775,2,container-with-usernetes,7,64.0,13.43,2
776,2,container-with-usernetes,7,128.0,13.47,2
777,2,container-with-usernetes,7,256.0,13.49,2
778,2,container-with-usernetes,7,512.0,13.55,2
779,2,container-with-usernetes,7,1024.0,13.69,2
780,2,container-with-usernetes,7,2048.0,14.02,2
781,2,container-with-usernetes,7,4096.0,14.95,2
782,2,container-with-usernetes,7,8192.0,16.84,2
783,2,container-with-usernetes,7,16384.0,17.45,2
784,2,container-with-usernetes,7,32768.0,18.7,2
785,2,container-with-usernetes,7,65536.0,21.27,2
786,2,container-with-usernetes,7,131072.0,54.23,2
787,2,container-with-usernetes,7,262144.0,64.25,2
788,2,container-with-usernetes,7,524288.0,113.94,2
789,2,container-with-usernetes,7,1048576.0,95.9,2
790,2,container-with-usernetes,7,2097152.0,170.08,2
791,2,container-with-usernetes,7,4194304.0,264.36,2
792,2,container-with-usernetes,14,0.0,12.95,2
793,2,container-with-usernetes,14,1.0,12.99,2
794,2,container-with-usernetes,14,2.0,12.98,2
795,2,container-with-usernetes,14,4.0,12.96,2
796,2,container-with-usernetes,14,8.0,13.27,2
797,2,container-with-usernetes,14,16.0,13.28,2
798,2,container-with-usernetes,14,32.0,13.32,2
799,2,container-with-usernetes,14,64.0,13.42,2
800,2,container-with-usernetes,14,128.0,13.44,2
801,2,container-with-usernetes,14,256.0,13.46,2
802,2,container-with-usernetes,14,512.0,13.53,2
803,2,container-with-usernetes,14,1024.0,13.65,2
804,2,container-with-usernetes,14,2048.0,13.99,2
805,2,container-with-usernetes,14,4096.0,14.88,2
806,2,container-with-usernetes,14,8192.0,16.79,2
807,2,container-with-usernetes,14,16384.0,17.42,2
808,2,container-with-usernetes,14,32768.0,18.61,2
809,2,container-with-usernetes,14,65536.0,21.02,2
810,2,container-with-usernetes,14,131072.0,54.12,2
811,2,container-with-usernetes,14,262144.0,64.26,2
812,2,container-with-usernetes,14,524288.0,113.94,2
813,2,container-with-usernetes,14,1048576.0,96.11,2
814,2,container-with-usernetes,14,2097152.0,170.4,2
815,2,container-with-usernetes,14,4194304.0,267.29,2
816,2,container-with-usernetes,19,0.0,12.98,2
817,2,container-with-usernetes,19,1.0,13.01,2
818,2,container-with-usernetes,19,2.0,12.99,2
819,2,container-with-usernetes,19,4.0,12.99,2
820,2,container-with-usernetes,19,8.0,13.3,2
821,2,container-with-usernetes,19,16.0,13.31,2
822,2,container-with-usernetes,19,32.0,13.32,2
823,2,container-with-usernetes,19,64.0,13.46,2
824,2,container-with-usernetes,19,128.0,13.47,2
825,2,container-with-usernetes,19,256.0,13.49,2
826,2,container-with-usernetes,19,512.0,13.55,2
827,2,container-with-usernetes,19,1024.0,13.69,2
828,2,container-with-usernetes,19,2048.0,14.02,2
829,2,container-with-usernetes,19,4096.0,14.91,2
830,2,container-with-usernetes,19,8192.0,16.8,2
831,2,container-with-usernetes,19,16384.0,17.49,2
832,2,container-with-usernetes,19,32768.0,18.78,2
833,2,container-with-usernetes,19,65536.0,21.3,2
834,2,container-with-usernetes,19,131072.0,54.2,2
835,2,container-with-usernetes,19,262144.0,64.31,2
836,2,container-with-usernetes,19,524288.0,113.65,2
837,2,container-with-usernetes,19,1048576.0,95.91,2
838,2,container-with-usernetes,19,2097152.0,170.24,2
839,2,container-with-usernetes,19,4194304.0,266.35,2
840,2,container-with-usernetes,10,0.0,12.97,2
841,2,container-with-usernetes,10,1.0,13.0,2
842,2,container-with-usernetes,10,2.0,12.98,2
843,2,container-with-usernetes,10,4.0,13.0,2
844,2,container-with-usernetes,10,8.0,13.29,2
845,2,container-with-usernetes,10,16.0,13.3,2
846,2,container-with-usernetes,10,32.0,13.31,2
847,2,container-with-usernetes,10,64.0,13.43,2
848,2,container-with-usernetes,10,128.0,13.43,2
849,2,container-with-usernetes,10,256.0,13.46,2
850,2,container-with-usernetes,10,512.0,13.52,2
851,2,container-with-usernetes,10,1024.0,13.65,2
852,2,container-with-usernetes,10,2048.0,14.02,2
853,2,container-with-usernetes,10,4096.0,14.94,2
854,2,container-with-usernetes,10,8192.0,16.82,2
855,2,container-with-usernetes,10,16384.0,17.48,2
856,2,container-with-usernetes,10,32768.0,18.73,2
857,2,container-with-usernetes,10,65536.0,21.22,2
858,2,container-with-usernetes,10,131072.0,54.2,2
859,2,container-with-usernetes,10,262144.0,64.42,2
860,2,container-with-usernetes,10,524288.0,113.92,2
861,2,container-with-usernetes,10,1048576.0,95.92,2
862,2,container-with-usernetes,10,2097152.0,170.18,2
863,2,container-with-usernetes,10,4194304.0,266.86,2
864,2,container-with-usernetes,4,0.0,13.0,2
865,2,container-with-usernetes,4,1.0,13.03,2
866,2,container-with-usernetes,4,2.0,13.0,2
867,2,container-with-usernetes,4,4.0,13.03,2
868,2,container-with-usernetes,4,8.0,13.33,2
869,2,container-with-usernetes,4,16.0,13.34,2
870,2,container-with-usernetes,4,32.0,13.36,2
871,2,container-with-usernetes,4,64.0,13.49,2
872,2,container-with-usernetes,4,128.0,13.49,2
873,2,container-with-usernetes,4,256.0,13.52,2
874,2,container-with-usernetes,4,512.0,13.59,2
875,2,container-with-usernetes,4,1024.0,13.72,2
876,2,container-with-usernetes,4,2048.0,14.04,2
877,2,container-with-usernetes,4,4096.0,14.99,2
878,2,container-with-usernetes,4,8192.0,16.86,2
879,2,container-with-usernetes,4,16384.0,17.52,2
880,2,container-with-usernetes,4,32768.0,18.73,2
881,2,container-with-usernetes,4,65536.0,21.37,2
882,2,container-with-usernetes,4,131072.0,54.37,2
883,2,container-with-usernetes,4,262144.0,64.42,2
884,2,container-with-usernetes,4,524288.0,114.13,2
885,2,container-with-usernetes,4,1048576.0,95.85,2
886,2,container-with-usernetes,4,2097152.0,169.29,2
887,2,container-with-usernetes,4,4194304.0,267.92,2
888,2,container-with-usernetes,18,0.0,13.0,2
889,2,container-with-usernetes,18,1.0,13.04,2
890,2,container-with-usernetes,18,2.0,13.01,2
891,2,container-with-usernetes,18,4.0,13.01,2
892,2,container-with-usernetes,18,8.0,13.32,2
893,2,container-with-usernetes,18,16.0,13.33,2
894,2,container-with-usernetes,18,32.0,13.35,2
895,2,container-with-usernetes,18,64.0,13.48,2
896,2,container-with-usernetes,18,128.0,13.5,2
897,2,container-with-usernetes,18,256.0,13.52,2
898,2,container-with-usernetes,18,512.0,13.59,2
899,2,container-with-usernetes,18,1024.0,13.7,2
900,2,container-with-usernetes,18,2048.0,14.06,2
901,2,container-with-usernetes,18,4096.0,14.98,2
902,2,container-with-usernetes,18,8192.0,16.86,2
903,2,container-with-usernetes,18,16384.0,17.47,2
904,2,container-with-usernetes,18,32768.0,18.8,2
905,2,container-with-usernetes,18,65536.0,21.25,2
906,2,container-with-usernetes,18,131072.0,54.45,2
907,2,container-with-usernetes,18,262144.0,64.52,2
908,2,container-with-usernetes,18,524288.0,114.24,2
909,2,container-with-usernetes,18,1048576.0,96.07,2
910,2,container-with-usernetes,18,2097152.0,170.15,2
911,2,container-with-usernetes,18,4194304.0,266.64,2
912,2,container-with-usernetes,16,0.0,13.0,2
913,2,container-with-usernetes,16,1.0,13.03,2
914,2,container-with-usernetes,16,2.0,13.0,2
915,2,container-with-usernetes,16,4.0,13.01,2
916,2,container-with-usernetes,16,8.0,13.31,2
917,2,container-with-usernetes,16,16.0,13.32,2
918,2,container-with-usernetes,16,32.0,13.34,2
919,2,container-with-usernetes,16,64.0,13.45,2
920,2,container-with-usernetes,16,128.0,13.47,2
921,2,container-with-usernetes,16,256.0,13.49,2
922,2,container-with-usernetes,16,512.0,13.53,2
923,2,container-with-usernetes,16,1024.0,13.68,2
924,2,container-with-usernetes,16,2048.0,14.04,2
925,2,container-with-usernetes,16,4096.0,15.03,2
926,2,container-with-usernetes,16,8192.0,16.86,2
927,2,container-with-usernetes,16,16384.0,17.48,2
928,2,container-with-usernetes,16,32768.0,18.7,2
929,2,container-with-usernetes,16,65536.0,21.18,2
930,2,container-with-usernetes,16,131072.0,54.48,2
931,2,container-with-usernetes,16,262144.0,64.54,2
932,2,container-with-usernetes,16,524288.0,114.18,2
933,2,container-with-usernetes,16,1048576.0,96.22,2
934,2,container-with-usernetes,16,2097152.0,169.24,2
935,2,container-with-usernetes,16,4194304.0,268.23,2
936,2,container-with-usernetes,1,0.0,12.96,2
937,2,container-with-usernetes,1,1.0,12.99,2
938,2,container-with-usernetes,1,2.0,12.97,2
939,2,container-with-usernetes,1,4.0,12.98,2
940,2,container-with-usernetes,1,8.0,13.28,2
941,2,container-with-usernetes,1,16.0,13.31,2
942,2,container-with-usernetes,1,32.0,13.31,2
943,2,container-with-usernetes,1,64.0,13.45,2
944,2,container-with-usernetes,1,128.0,13.44,2
945,2,container-with-usernetes,1,256.0,13.49,2
946,2,container-with-usernetes,1,512.0,13.54,2
947,2,container-with-usernetes,1,1024.0,13.68,2
948,2,container-with-usernetes,1,2048.0,14.02,2
949,2,container-with-usernetes,1,4096.0,14.92,2
950,2,container-with-usernetes,1,8192.0,16.79,2
951,2,container-with-usernetes,1,16384.0,17.47,2
952,2,container-with-usernetes,1,32768.0,18.68,2
953,2,container-with-usernetes,1,65536.0,21.16,2
954,2,container-with-usernetes,1,131072.0,54.35,2
955,2,container-with-usernetes,1,262144.0,64.33,2
956,2,container-with-usernetes,1,524288.0,114.03,2
957,2,container-with-usernetes,1,1048576.0,96.05,2
958,2,container-with-usernetes,1,2097152.0,170.48,2
959,2,container-with-usernetes,1,4194304.0,265.56,2
960,2,bare-metal-with-usernetes,9,0.0,12.96,2
961,2,bare-metal-with-usernetes,9,1.0,12.99,2
962,2,bare-metal-with-usernetes,9,2.0,12.97,2
963,2,bare-metal-with-usernetes,9,4.0,12.99,2
964,2,bare-metal-with-usernetes,9,8.0,13.27,2
965,2,bare-metal-with-usernetes,9,16.0,13.29,2
966,2,bare-metal-with-usernetes,9,32.0,13.29,2
967,2,bare-metal-with-usernetes,9,64.0,13.44,2
968,2,bare-metal-with-usernetes,9,128.0,13.44,2
969,2,bare-metal-with-usernetes,9,256.0,13.47,2
970,2,bare-metal-with-usernetes,9,512.0,13.52,2
971,2,bare-metal-with-usernetes,9,1024.0,13.65,2
972,2,bare-metal-with-usernetes,9,2048.0,14.01,2
973,2,bare-metal-with-usernetes,9,4096.0,14.93,2
974,2,bare-metal-with-usernetes,9,8192.0,16.82,2
975,2,bare-metal-with-usernetes,9,16384.0,17.45,2
976,2,bare-metal-with-usernetes,9,32768.0,18.74,2
977,2,bare-metal-with-usernetes,9,65536.0,21.28,2
978,2,bare-metal-with-usernetes,9,131072.0,54.26,2
979,2,bare-metal-with-usernetes,9,262144.0,64.38,2
980,2,bare-metal-with-usernetes,9,524288.0,113.93,2
981,2,bare-metal-with-usernetes,9,1048576.0,96.03,2
982,2,bare-metal-with-usernetes,9,2097152.0,171.38,2
983,2,bare-metal-with-usernetes,9,4194304.0,266.41,2
984,2,bare-metal-with-usernetes,5,0.0,12.96,2
985,2,bare-metal-with-usernetes,5,1.0,12.98,2
986,2,bare-metal-with-usernetes,5,2.0,12.97,2
987,2,bare-metal-with-usernetes,5,4.0,12.97,2
988,2,bare-metal-with-usernetes,5,8.0,13.27,2
989,2,bare-metal-with-usernetes,5,16.0,13.29,2
990,2,bare-metal-with-usernetes,5,32.0,13.3,2
991,2,bare-metal-with-usernetes,5,64.0,13.43,2
992,2,bare-metal-with-usernetes,5,128.0,13.45,2
993,2,bare-metal-with-usernetes,5,256.0,13.48,2
994,2,bare-metal-with-usernetes,5,512.0,13.55,2
995,2,bare-metal-with-usernetes,5,1024.0,13.66,2
996,2,bare-metal-with-usernetes,5,2048.0,14.0,2
997,2,bare-metal-with-usernetes,5,4096.0,14.93,2
998,2,bare-metal-with-usernetes,5,8192.0,16.79,2
999,2,bare-metal-with-usernetes,5,16384.0,17.47,2
1000,2,bare-metal-with-usernetes,5,32768.0,18.72,2
1001,2,bare-metal-with-usernetes,5,65536.0,21.23,2
1002,2,bare-metal-with-usernetes,5,131072.0,54.35,2
1003,2,bare-metal-with-usernetes,5,262144.0,64.42,2
1004,2,bare-metal-with-usernetes,5,524288.0,114.05,2
1005,2,bare-metal-with-usernetes,5,1048576.0,96.04,2
1006,2,bare-metal-with-usernetes,5,2097152.0,170.67,2
1007,2,bare-metal-with-usernetes,5,4194304.0,262.73,2
1008,2,bare-metal-with-usernetes,11,0.0,12.97,2
1009,2,bare-metal-with-usernetes,11,1.0,13.02,2
1010,2,bare-metal-with-usernetes,11,2.0,12.99,2
1011,2,bare-metal-with-usernetes,11,4.0,13.0,2
1012,2,bare-metal-with-usernetes,11,8.0,13.31,2
1013,2,bare-metal-with-usernetes,11,16.0,13.31,2
1014,2,bare-metal-with-usernetes,11,32.0,13.32,2
1015,2,bare-metal-with-usernetes,11,64.0,13.45,2
1016,2,bare-metal-with-usernetes,11,128.0,13.45,2
1017,2,bare-metal-with-usernetes,11,256.0,13.48,2
1018,2,bare-metal-with-usernetes,11,512.0,13.55,2
1019,2,bare-metal-with-usernetes,11,1024.0,13.68,2
1020,2,bare-metal-with-usernetes,11,2048.0,14.03,2
1021,2,bare-metal-with-usernetes,11,4096.0,14.95,2
1022,2,bare-metal-with-usernetes,11,8192.0,16.83,2
1023,2,bare-metal-with-usernetes,11,16384.0,17.48,2
1024,2,bare-metal-with-usernetes,11,32768.0,18.71,2
1025,2,bare-metal-with-usernetes,11,65536.0,21.34,2
1026,2,bare-metal-with-usernetes,11,131072.0,54.49,2
1027,2,bare-metal-with-usernetes,11,262144.0,64.66,2
1028,2,bare-metal-with-usernetes,11,524288.0,114.41,2
1029,2,bare-metal-with-usernetes,11,1048576.0,96.09,2
1030,2,bare-metal-with-usernetes,11,2097152.0,170.46,2
1031,2,bare-metal-with-usernetes,11,4194304.0,260.34,2
1032,2,bare-metal-with-usernetes,15,0.0,12.98,2
1033,2,bare-metal-with-usernetes,15,1.0,13.02,2
1034,2,bare-metal-with-usernetes,15,2.0,13.0,2
1035,2,bare-metal-with-usernetes,15,4.0,12.99,2
1036,2,bare-metal-with-usernetes,15,8.0,13.32,2
1037,2,bare-metal-with-usernetes,15,16.0,13.31,2
1038,2,bare-metal-with-usernetes,15,32.0,13.33,2
1039,2,bare-metal-with-usernetes,15,64.0,13.46,2
1040,2,bare-metal-with-usernetes,15,128.0,13.49,2
1041,2,bare-metal-with-usernetes,15,256.0,13.5,2
1042,2,bare-metal-with-usernetes,15,512.0,13.56,2
1043,2,bare-metal-with-usernetes,15,1024.0,13.68,2
1044,2,bare-metal-with-usernetes,15,2048.0,14.03,2
1045,2,bare-metal-with-usernetes,15,4096.0,14.93,2
1046,2,bare-metal-with-usernetes,15,8192.0,16.82,2
1047,2,bare-metal-with-usernetes,15,16384.0,17.41,2
1048,2,bare-metal-with-usernetes,15,32768.0,18.73,2
1049,2,bare-metal-with-usernetes,15,65536.0,21.28,2
1050,2,bare-metal-with-usernetes,15,131072.0,54.51,2
1051,2,bare-metal-with-usernetes,15,262144.0,64.66,2
1052,2,bare-metal-with-usernetes,15,524288.0,114.11,2
1053,2,bare-metal-with-usernetes,15,1048576.0,95.78,2
1054,2,bare-metal-with-usernetes,15,2097152.0,169.38,2
1055,2,bare-metal-with-usernetes,15,4194304.0,264.12,2
1056,2,bare-metal-with-usernetes,2,0.0,13.0,2
1057,2,bare-metal-with-usernetes,2,1.0,13.01,2
1058,2,bare-metal-with-usernetes,2,2.0,13.0,2
1059,2,bare-metal-with-usernetes,2,4.0,12.99,2
1060,2,bare-metal-with-usernetes,2,8.0,13.3,2
1061,2,bare-metal-with-usernetes,2,16.0,13.3,2
1062,2,bare-metal-with-usernetes,2,32.0,13.33,2
1063,2,bare-metal-with-usernetes,2,64.0,13.43,2
1064,2,bare-metal-with-usernetes,2,128.0,13.44,2
1065,2,bare-metal-with-usernetes,2,256.0,13.48,2
1066,2,bare-metal-with-usernetes,2,512.0,13.51,2
1067,2,bare-metal-with-usernetes,2,1024.0,13.65,2
1068,2,bare-metal-with-usernetes,2,2048.0,14.01,2
1069,2,bare-metal-with-usernetes,2,4096.0,15.0,2
1070,2,bare-metal-with-usernetes,2,8192.0,16.87,2
1071,2,bare-metal-with-usernetes,2,16384.0,17.45,2
1072,2,bare-metal-with-usernetes,2,32768.0,18.64,2
1073,2,bare-metal-with-usernetes,2,65536.0,21.18,2
1074,2,bare-metal-with-usernetes,2,131072.0,54.39,2
1075,2,bare-metal-with-usernetes,2,262144.0,64.36,2
1076,2,bare-metal-with-usernetes,2,524288.0,114.06,2
1077,2,bare-metal-with-usernetes,2,1048576.0,96.17,2
1078,2,bare-metal-with-usernetes,2,2097152.0,170.62,2
1079,2,bare-metal-with-usernetes,2,4194304.0,261.16,2
1080,2,bare-metal-with-usernetes,20,0.0,12.95,2
1081,2,bare-metal-with-usernetes,20,1.0,12.99,2
1082,2,bare-metal-with-usernetes,20,2.0,12.97,2
1083,2,bare-metal-with-usernetes,20,4.0,12.98,2
1084,2,bare-metal-with-usernetes,20,8.0,13.27,2
1085,2,bare-metal-with-usernetes,20,16.0,13.29,2
1086,2,bare-metal-with-usernetes,20,32.0,13.3,2
1087,2,bare-metal-with-usernetes,20,64.0,13.43,2
1088,2,bare-metal-with-usernetes,20,128.0,13.44,2
1089,2,bare-metal-with-usernetes,20,256.0,13.46,2
1090,2,bare-metal-with-usernetes,20,512.0,13.54,2
1091,2,bare-metal-with-usernetes,20,1024.0,13.66,2
1092,2,bare-metal-with-usernetes,20,2048.0,14.01,2
1093,2,bare-metal-with-usernetes,20,4096.0,14.93,2
1094,2,bare-metal-with-usernetes,20,8192.0,16.79,2
1095,2,bare-metal-with-usernetes,20,16384.0,17.46,2
1096,2,bare-metal-with-usernetes,20,32768.0,18.69,2
1097,2,bare-metal-with-usernetes,20,65536.0,21.25,2
1098,2,bare-metal-with-usernetes,20,131072.0,54.2,2
1099,2,bare-metal-with-usernetes,20,262144.0,64.46,2
1100,2,bare-metal-with-usernetes,20,524288.0,113.95,2
1101,2,bare-metal-with-usernetes,20,1048576.0,95.95,2
1102,2,bare-metal-with-usernetes,20,2097152.0,169.48,2
1103,2,bare-metal-with-usernetes,20,4194304.0,266.32,2
1104,2,bare-metal-with-usernetes,3,0.0,12.97,2
1105,2,bare-metal-with-usernetes,3,1.0,13.0,2
1106,2,bare-metal-with-usernetes,3,2.0,12.99,2
1107,2,bare-metal-with-usernetes,3,4.0,12.98,2
1108,2,bare-metal-with-usernetes,3,8.0,13.28,2
1109,2,bare-metal-with-usernetes,3,16.0,13.3,2
1110,2,bare-metal-with-usernetes,3,32.0,13.32,2
1111,2,bare-metal-with-usernetes,3,64.0,13.45,2
1112,2,bare-metal-with-usernetes,3,128.0,13.45,2
1113,2,bare-metal-with-usernetes,3,256.0,13.48,2
1114,2,bare-metal-with-usernetes,3,512.0,13.54,2
